CustomerID,Recency,Frequency,Monetary,AvgDaysBetweenOrders,WeekendRatio,CountryEncoded
15277.0,47,1,255.89999999999998,,0.0,20.861861564763192
15279.0,355,1,290.51,,0.0,20.861861564763192
15280.0,172,1,113.12,,0.0,20.861861564763192
15281.0,59,9,2332.15,33.625,0.23741007194244604,20.861861564763192
15286.0,50,1,240.55,,0.0,20.861861564763192
15287.0,22,2,486.69,48.0,0.0,20.861861564763192
15288.0,43,5,2306.52,80.0,0.3522727272727273,20.861861564763192
15289.0,29,3,939.78,109.5,0.0,20.861861564763192
15290.0,5,18,7943.22,20.352941176470587,0.004901960784313725,20.861861564763192
15291.0,26,15,4668.3,24.428571428571427,0.17475728155339806,20.861861564763192
15292.0,201,1,178.39,,1.0,20.861861564763192
15296.0,51,6,3672.86,54.6,0.0,20.861861564763192
15297.0,10,3,641.94,26.5,0.0,20.861861564763192
15298.0,2,12,4799.9,32.72727272727273,0.3072916666666667,20.861861564763192
15299.0,67,7,4507.01,50.5,0.0,20.861861564763192
15300.0,64,1,496.44,,0.0,20.861861564763192
15301.0,51,12,5049.95,28.454545454545453,0.13636363636363635,20.861861564763192
15303.0,290,1,574.02,,0.0,20.861861564763192
15304.0,61,8,694.4000000000001,43.57142857142857,0.0,20.861861564763192
15306.0,64,3,1174.35,41.5,0.0,20.861861564763192
15307.0,96,1,205.3,,0.0,20.861861564763192
15308.0,274,1,310.47,,0.0,20.861861564763192
15311.0,1,91,60632.75,3.588888888888889,0.040997464074387154,20.861861564763192
15312.0,75,4,924.85,92.33333333333333,0.6595744680851063,20.861861564763192
15313.0,110,1,52.0,,1.0,20.861861564763192
15314.0,199,1,327.97,,0.0,20.861861564763192
15315.0,64,2,570.5,51.0,0.0,20.861861564763192
15316.0,327,1,165.0,,0.0,20.861861564763192
15318.0,4,1,312.62,,0.0,20.861861564763192
15319.0,284,1,204.5,,0.0,20.861861564763192
15320.0,44,1,267.13,,0.0,20.861861564763192
15321.0,71,3,2748.31,110.0,0.0,20.861861564763192
15322.0,86,1,679.68,,0.0,20.861861564763192
15325.0,104,1,161.74,,1.0,20.861861564763192
15326.0,334,1,311.71,,0.0,20.861861564763192
15327.0,53,1,208.75,,0.0,20.861861564763192
15329.0,39,3,1049.7,66.0,0.0,20.861861564763192
15330.0,32,2,714.96,28.0,0.0,20.861861564763192
15332.0,366,4,1661.06,1.0,0.9714285714285714,47.45885714285714
15333.0,208,1,1028.56,,1.0,20.861861564763192
15334.0,157,3,350.82,8.0,0.29591836734693877,20.861861564763192
15335.0,54,1,170.22,,0.0,20.861861564763192
15339.0,66,2,574.07,251.0,0.0,20.861861564763192
15341.0,81,1,2020.52,,0.0,20.861861564763192
15342.0,130,1,406.09,,0.0,20.861861564763192
15343.0,87,1,364.5,,0.0,20.861861564763192
15344.0,1,3,563.94,36.5,0.0,20.861861564763192
15345.0,46,1,393.54,,0.0,20.861861564763192
15346.0,333,1,252.42000000000002,,0.0,20.861861564763192
15347.0,366,1,201.60000000000002,,0.0,20.861861564763192
15348.0,72,1,158.04,,0.0,20.861861564763192
15349.0,158,2,463.90999999999997,29.0,0.8309859154929577,20.861861564763192
15350.0,373,1,115.65,,0.0,20.861861564763192
15351.0,12,7,1934.66,58.833333333333336,0.730593607305936,20.861861564763192
15353.0,255,2,770.12,113.0,0.0,20.861861564763192
15355.0,29,2,277.05,23.0,0.0,20.861861564763192
15356.0,31,10,2718.03,37.0,0.0,20.861861564763192
15358.0,5,22,8347.2,16.952380952380953,0.0,20.861861564763192
15360.0,40,1,427.93,,0.0,20.861861564763192
15361.0,362,1,418.92,,0.0,20.861861564763192
15363.0,373,1,326.0,,0.0,20.861861564763192
15364.0,96,2,913.19,158.0,0.0,20.861861564763192
15365.0,26,7,2314.32,48.0,0.30701754385964913,20.861861564763192
15366.0,75,2,602.51,282.0,0.8181818181818182,20.861861564763192
15367.0,57,4,1877.59,72.33333333333333,0.0,20.861861564763192
15368.0,21,1,446.94000000000005,,0.0,20.861861564763192
15370.0,41,7,2386.05,48.166666666666664,0.02127659574468085,20.861861564763192
15372.0,137,1,2007.3999999999999,,0.0,20.861861564763192
15373.0,8,12,2415.91,32.63636363636363,0.12878787878787878,20.861861564763192
15374.0,129,1,168.0,,0.0,20.861861564763192
15376.0,40,3,1221.56,90.5,1.0,20.861861564763192
15379.0,169,7,3703.29,30.833333333333332,0.05154639175257732,20.861861564763192
15380.0,9,5,1690.2600000000002,88.75,0.0,20.861861564763192
15381.0,214,2,596.85,54.0,0.0,20.861861564763192
15382.0,15,6,5955.71,55.8,0.0,20.861861564763192
15384.0,170,2,642.41,189.0,0.0,20.861861564763192
15385.0,40,1,316.88,,1.0,20.861861564763192
15386.0,186,1,394.14,,0.0,20.861861564763192
15388.0,270,1,140.54,,0.0,24.28066225165563
15389.0,172,1,500.0,,0.0,20.861861564763192
15392.0,5,4,1535.53,118.0,0.0,20.861861564763192
15393.0,16,2,231.86,264.0,0.0,20.861861564763192
15394.0,10,4,2183.54,116.0,0.0,20.861861564763192
15395.0,326,1,107.45,,0.0,20.861861564763192
15396.0,113,1,288.18,,0.0,20.861861564763192
15397.0,290,1,94.0,,0.0,20.861861564763192
15398.0,16,2,1345.53,62.0,0.0,20.861861564763192
15399.0,1,3,815.77,38.0,0.0,20.861861564763192
15400.0,92,5,716.2,46.25,0.4166666666666667,20.861861564763192
15402.0,149,2,626.77,47.0,0.0,20.861861564763192
15405.0,189,1,349.1,,0.0,20.861861564763192
15406.0,31,2,510.71000000000004,269.0,0.0,20.861861564763192
15407.0,34,4,1046.74,90.33333333333333,0.8378378378378378,20.861861564763192
15408.0,264,1,267.18,,1.0,20.861861564763192
15410.0,84,8,3450.84,24.714285714285715,0.18032786885245902,20.861861564763192
15411.0,26,4,1348.93,52.0,0.5612244897959183,20.861861564763192
15412.0,171,1,190.53,,0.0,20.861861564763192
15414.0,10,3,774.9000000000001,116.0,0.0,20.861861564763192
15415.0,313,1,559.61,,1.0,20.861861564763192
15416.0,65,4,3984.32,72.33333333333333,0.0,20.861861564763192
15417.0,85,1,508.8,,0.0,20.861861564763192
15419.0,25,1,135.86,,0.0,20.861861564763192
15421.0,59,4,950.36,83.33333333333333,0.4716981132075472,20.861861564763192
15422.0,323,2,97.7,0.0,0.0,20.861861564763192
15423.0,38,1,43.5,,0.0,20.861861564763192
15424.0,254,2,383.34,0.0,0.0,20.861861564763192
15426.0,19,5,1404.07,87.25,1.0,20.861861564763192
15427.0,33,3,1430.54,6.5,1.0,20.861861564763192
15428.0,15,1,93.78,,0.0,20.861861564763192
15429.0,27,2,397.35,48.0,1.0,20.861861564763192
15432.0,23,1,171.19,,0.0,20.861861564763192
15433.0,214,2,533.3,53.0,0.0,20.861861564763192
15434.0,8,5,1041.48,47.75,0.0,20.861861564763192
15435.0,22,1,149.29,,0.0,20.861861564763192
15436.0,12,3,1067.75,110.0,0.570446735395189,20.861861564763192
15437.0,262,1,200.16,,0.0,20.861861564763192
15438.0,131,1,156.57999999999998,,1.0,20.861861564763192
15440.0,55,3,383.68,76.5,0.8064516129032258,20.861861564763192
15442.0,249,1,594.0,,0.0,20.861861564763192
15443.0,2,7,3213.59,52.5,0.3333333333333333,20.861861564763192
15444.0,9,2,1411.21,31.0,0.3130841121495327,20.861861564763192
15445.0,264,1,113.5,,1.0,20.861861564763192
15447.0,331,1,155.17,,0.0,20.861861564763192
15448.0,313,1,494.64,,0.0,20.861861564763192
15449.0,26,3,974.52,117.0,0.3333333333333333,20.861861564763192
15450.0,30,1,429.84,,0.0,20.861861564763192
15452.0,30,3,528.48,116.5,0.7321428571428571,20.861861564763192
15453.0,2,7,1371.77,30.333333333333332,0.25448028673835127,20.861861564763192
15454.0,362,1,179.1,,1.0,20.861861564763192
15456.0,283,3,434.59000000000003,37.5,0.0,20.861861564763192
15457.0,262,1,237.07,,0.0,20.861861564763192
15458.0,25,1,161.64,,0.0,20.861861564763192
15460.0,354,1,214.26,,0.0,20.861861564763192
15462.0,94,3,234.6,46.0,0.45454545454545453,20.861861564763192
15463.0,29,1,126.14,,0.0,20.861861564763192
15464.0,338,1,1044.65,,0.0,20.861861564763192
15465.0,20,18,7354.62,20.058823529411764,0.8969072164948454,20.861861564763192
15466.0,85,1,334.53,,0.0,20.861861564763192
15467.0,9,3,524.88,71.0,0.75,20.861861564763192
15468.0,51,2,467.51,0.0,0.0,20.861861564763192
15469.0,50,2,538.55,69.0,0.0,20.861861564763192
15471.0,2,1,454.48,,0.0,20.861861564763192
15472.0,113,1,371.56,,0.0,20.861861564763192
15473.0,14,7,1771.2,7.333333333333333,0.0,20.861861564763192
15475.0,77,1,454.10999999999996,,0.0,20.861861564763192
15478.0,40,2,1399.92,16.0,0.45454545454545453,20.861861564763192
15480.0,116,1,905.5,,0.0,24.335625
15482.0,16,12,10879.76,30.90909090909091,0.061855670103092786,20.861861564763192
15483.0,161,4,225.26,35.0,0.0,20.861861564763192
15484.0,1,4,3590.41,25.0,0.0,20.861861564763192
15485.0,30,3,2564.5,171.0,0.0,20.861861564763192
15488.0,93,1,91.32000000000001,,0.0,20.861861564763192
15489.0,23,3,1134.28,93.5,0.0,20.861861564763192
15491.0,95,6,3100.09,27.6,0.0,20.861861564763192
15492.0,28,2,659.4599999999999,46.0,0.0,20.861861564763192
15493.0,33,5,1953.41,59.0,0.0,20.861861564763192
15494.0,21,2,1280.58,99.0,0.0,20.861861564763192
15497.0,18,2,1262.2,302.0,0.0,20.861861564763192
15498.0,3,27,13316.4,13.692307692307692,0.0,20.861861564763192
15500.0,8,4,1131.56,23.666666666666668,0.3235294117647059,20.861861564763192
15502.0,16,12,10384.93,31.727272727272727,0.22065727699530516,20.861861564763192
15503.0,363,1,141.04,,1.0,20.861861564763192
15504.0,81,1,52.83,,0.0,20.861861564763192
15505.0,53,5,3610.96,25.25,0.0,20.861861564763192
15506.0,23,3,972.08,58.0,0.32298136645962733,20.861861564763192
15507.0,172,1,475.86,,0.0,20.861861564763192
15508.0,189,6,1000.27,8.8,0.0,20.861861564763192
15510.0,331,1,250.0,,0.0,20.861861564763192
15511.0,12,5,900.53,18.0,0.0,20.861861564763192
15512.0,156,2,121.0,203.0,0.0,20.861861564763192
15513.0,33,19,14758.220000000001,18.555555555555557,0.17207792207792208,20.861861564763192
15514.0,12,11,4023.7200000000003,34.8,0.23493975903614459,20.861861564763192
15516.0,45,3,62.43,0.5,0.0,20.861861564763192
15517.0,233,1,267.03,,0.0,20.861861564763192
15518.0,64,8,1921.55,37.714285714285715,0.5761904761904761,20.861861564763192
15520.0,2,1,343.5,,0.0,20.861861564763192
15521.0,40,8,3000.2,30.285714285714285,0.12972972972972974,20.861861564763192
15522.0,33,2,397.99,54.0,0.0,20.861861564763192
15523.0,84,1,412.01000000000005,,0.0,20.861861564763192
15524.0,25,1,440.0,,0.0,20.861861564763192
15525.0,2,3,734.37,185.0,0.0,20.861861564763192
15526.0,33,2,148.44,0.0,1.0,20.861861564763192
15527.0,19,8,2428.53,47.42857142857143,0.12345679012345678,20.861861564763192
15528.0,254,1,229.33,,0.0,20.861861564763192
15529.0,23,11,3962.6,33.8,0.0,20.861861564763192
15530.0,22,4,1497.31,74.66666666666667,0.0,20.861861564763192
15531.0,8,2,1972.39,22.0,0.0,20.861861564763192
15532.0,25,4,1564.73,110.33333333333333,0.601593625498008,20.861861564763192
15533.0,19,3,807.57,34.5,1.0,20.861861564763192
15535.0,173,4,502.9,51.333333333333336,1.0,20.861861564763192
15537.0,163,1,110.92,,0.0,20.861861564763192
15539.0,7,1,538.46,,0.0,20.861861564763192
15540.0,11,1,213.3,,0.0,20.861861564763192
15541.0,114,1,85.13000000000001,,0.0,20.861861564763192
15543.0,288,1,127.86,,0.0,20.861861564763192
15544.0,9,9,3546.71,45.0,0.11196911196911197,20.861861564763192
15545.0,54,2,288.96999999999997,316.0,0.6125,20.861861564763192
15547.0,7,14,4910.6,26.923076923076923,0.8158273381294964,20.861861564763192
15549.0,77,3,1681.46,119.0,0.0,20.861861564763192
15550.0,4,4,575.63,98.66666666666667,0.0,20.861861564763192
15551.0,37,1,436.06,,0.0,20.861861564763192
15552.0,217,1,90.12,,0.0,20.861861564763192
15553.0,60,1,428.93,,0.0,20.861861564763192
15554.0,278,1,217.2,,0.0,20.861861564763192
15555.0,12,16,4794.86,23.466666666666665,0.5963923337091319,20.861861564763192
15556.0,24,1,279.77,,0.0,20.861861564763192
15557.0,29,1,468.91,,0.0,20.861861564763192
15561.0,12,4,800.59,67.33333333333333,0.25925925925925924,20.861861564763192
15562.0,352,1,134.55,,0.0,20.861861564763192
15563.0,22,4,1400.44,112.0,0.0,20.861861564763192
15565.0,50,2,173.16,20.0,0.0,20.861861564763192
15567.0,19,1,186.01,,0.0,20.861861564763192
15568.0,3,3,758.29,34.5,0.0,20.861861564763192
15569.0,104,5,1375.71,56.75,0.7419354838709677,20.861861564763192
15570.0,7,12,4148.82,32.36363636363637,0.25391849529780564,20.861861564763192
15571.0,12,4,650.4300000000001,21.666666666666668,0.543859649122807,20.861861564763192
15572.0,5,7,2533.42,45.166666666666664,0.18867924528301888,20.861861564763192
15573.0,32,2,591.1899999999999,53.0,0.0,20.861861564763192
15574.0,178,4,675.64,64.33333333333333,0.0,20.861861564763192
15576.0,38,1,921.37,,0.0,20.861861564763192
15577.0,151,3,258.88,77.0,0.0,20.861861564763192
15578.0,162,1,127.1,,0.0,20.861861564763192
15579.0,69,2,327.6,245.0,1.0,20.861861564763192
15581.0,121,13,3675.77,19.916666666666668,0.1506849315068493,20.861861564763192
15582.0,25,3,682.9100000000001,97.5,0.0,20.861861564763192
15584.0,24,4,720.86,45.666666666666664,0.319672131147541,20.861861564763192
15585.0,177,1,455.3,,0.0,20.861861564763192
15587.0,50,4,913.6800000000001,100.33333333333333,0.2222222222222222,20.861861564763192
15589.0,256,3,478.53000000000003,27.0,0.0,20.861861564763192
15592.0,47,1,388.58,,0.0,20.861861564763192
15593.0,71,1,199.8,,0.0,20.861861564763192
15594.0,16,5,1771.78,54.5,0.0,20.861861564763192
15596.0,101,5,1406.59,65.5,0.0,20.861861564763192
15597.0,35,1,324.57,,0.0,20.861861564763192
15598.0,53,1,240.68,,0.0,20.861861564763192
15599.0,27,2,761.74,177.0,0.4423076923076923,20.861861564763192
15601.0,11,14,6776.56,27.23076923076923,0.03414634146341464,20.861861564763192
15602.0,8,9,1297.8700000000001,44.375,0.0,20.861861564763192
15603.0,79,1,48.480000000000004,,0.0,20.861861564763192
15604.0,52,1,216.39,,0.0,20.861861564763192
15605.0,36,5,1198.23,83.75,0.16417910447761194,20.861861564763192
15606.0,61,9,2920.16,32.5,0.33766233766233766,20.861861564763192
15607.0,337,1,104.76,,0.0,20.861861564763192
15608.0,28,4,1093.68,30.333333333333332,0.0,20.861861564763192
15609.0,184,1,298.48,,0.0,20.861861564763192
15610.0,52,1,112.46000000000001,,0.0,20.861861564763192
15611.0,10,13,1591.45,26.666666666666668,0.27906976744186046,20.861861564763192
15612.0,36,2,195.15,25.0,0.5,20.861861564763192
15615.0,10,23,10399.74,15.454545454545455,0.0,20.861861564763192
15618.0,33,4,776.851,34.333333333333336,0.0,20.861861564763192
15619.0,11,1,336.40000000000003,,0.0,20.861861564763192
15620.0,57,3,1553.18,150.5,0.0,20.861861564763192
15621.0,4,4,1293.03,5.333333333333333,0.0,20.861861564763192
15622.0,43,9,3709.56,29.625,0.0,20.861861564763192
15623.0,141,1,301.03,,0.0,20.861861564763192
15624.0,117,4,588.13,46.0,0.0,20.861861564763192
15625.0,104,4,1534.26,43.0,0.15625,20.861861564763192
15626.0,75,2,675.8,254.0,0.0,20.861861564763192
15628.0,5,9,2870.2400000000002,44.75,0.0,20.861861564763192
15630.0,45,2,1186.35,159.0,0.0,20.861861564763192
15632.0,16,8,3285.31,36.57142857142857,0.0,20.861861564763192
15634.0,17,1,243.55,,0.0,20.861861564763192
15636.0,90,2,724.76,192.0,0.68,20.861861564763192
15637.0,53,1,223.36,,0.0,20.861861564763192
15639.0,134,1,425.32,,0.0,20.861861564763192
15640.0,4,15,12416.11,25.714285714285715,0.2857142857142857,20.861861564763192
15641.0,105,4,1887.2,84.0,0.0,20.861861564763192
15643.0,192,3,664.0,45.0,0.0,20.861861564763192
15644.0,166,4,803.54,31.0,0.5172413793103449,20.861861564763192
15645.0,19,1,612.01,,0.0,20.861861564763192
15646.0,158,3,447.64000000000004,107.0,0.0,20.861861564763192
15648.0,204,2,639.5,62.0,0.0,20.861861564763192
15649.0,336,2,816.0,31.0,0.0,20.861861564763192
15651.0,37,3,646.3,111.5,0.0,20.861861564763192
15652.0,91,1,337.74,,0.0,20.861861564763192
15653.0,93,2,877.4399999999999,23.0,0.0,20.861861564763192
15654.0,9,2,922.53,16.0,0.42857142857142855,20.861861564763192
15655.0,243,1,560.67,,1.0,20.861861564763192
15656.0,45,4,748.5,79.33333333333333,0.0,20.861861564763192
15657.0,23,1,30.0,,0.0,20.861861564763192
15658.0,190,5,1024.1000000000001,45.25,0.0,20.861861564763192
15659.0,44,1,306.45,,0.0,20.861861564763192
15660.0,25,9,1600.86,42.25,0.0,20.861861564763192
15661.0,317,2,309.8,21.0,0.0,20.861861564763192
15663.0,106,1,138.14,,0.0,20.861861564763192
15664.0,51,1,386.43,,0.0,20.861861564763192
15665.0,168,2,2222.21,74.0,0.6608695652173913,20.861861564763192
15667.0,40,1,301.32,,0.0,20.861861564763192
15668.0,218,1,76.32000000000001,,0.0,20.861861564763192
15669.0,40,4,684.34,74.0,0.24242424242424243,20.861861564763192
15670.0,297,1,173.05,,0.0,20.861861564763192
15671.0,19,7,2657.13,41.5,0.0,20.861861564763192
15673.0,88,4,2726.23,79.0,0.2898550724637681,20.861861564763192
15674.0,73,5,2446.6,45.0,0.18421052631578946,20.861861564763192
15675.0,81,3,323.69,99.0,0.0,20.861861564763192
15676.0,19,3,3435.76,132.0,0.0,20.861861564763192
15677.0,49,1,657.23,,0.0,20.861861564763192
15678.0,53,1,352.7,,0.0,20.861861564763192
15679.0,24,4,781.28,52.333333333333336,0.0,20.861861564763192
15680.0,9,3,1333.68,177.5,0.4230769230769231,20.861861564763192
15681.0,25,5,1426.16,63.5,0.0,20.861861564763192
15683.0,117,1,193.75,,1.0,20.861861564763192
15687.0,9,9,2993.1,39.625,0.0,20.861861564763192
15689.0,120,2,254.1,241.0,0.0,20.861861564763192
15690.0,4,2,239.76,96.0,0.0,20.861861564763192
15691.0,252,1,136.8,,0.0,20.861861564763192
15692.0,28,1,191.04,,0.0,20.861861564763192
15694.0,1,14,6479.4,28.23076923076923,0.038461538461538464,20.861861564763192
15695.0,267,2,409.98,0.0,0.0,20.861861564763192
15696.0,33,8,2711.11,41.285714285714285,0.39880952380952384,20.861861564763192
15699.0,18,1,309.65,,0.0,20.861861564763192
15700.0,172,2,696.68,1.0,0.9883720930232558,20.861861564763192
15701.0,2,4,1529.0,35.666666666666664,0.8391304347826087,20.861861564763192
15703.0,265,1,211.5,,1.0,20.861861564763192
15704.0,140,4,2293.62,24.666666666666668,0.6324786324786325,20.861861564763192
15705.0,201,1,143.1,,1.0,20.861861564763192
15706.0,64,4,1060.56,16.666666666666668,0.41818181818181815,20.861861564763192
15707.0,35,4,916.98,16.333333333333332,0.0,20.861861564763192
15708.0,41,7,3235.25,54.333333333333336,1.0,20.861861564763192
15709.0,284,1,133.25,,0.0,20.861861564763192
15712.0,9,5,1072.3600000000001,69.25,0.0,20.861861564763192
15713.0,143,2,356.7,222.0,0.0,20.861861564763192
15714.0,12,2,330.03000000000003,66.0,0.0,20.861861564763192
15716.0,146,4,1101.1100000000001,74.0,1.0,20.861861564763192
15717.0,234,1,150.3,,0.0,20.861861564763192
15719.0,33,13,5030.07,25.0,0.0,20.861861564763192
15720.0,24,1,598.73,,0.0,20.861861564763192
15721.0,12,1,471.40000000000003,,0.0,20.861861564763192
15722.0,36,5,2211.21,63.25,0.31343283582089554,20.861861564763192
15723.0,365,1,190.7,,0.0,20.861861564763192
15724.0,201,2,218.25,83.0,0.5454545454545454,20.861861564763192
15725.0,15,1,415.25,,0.0,20.861861564763192
15727.0,17,7,5159.06,56.5,0.0,20.861861564763192
15729.0,213,1,85.0,,0.0,20.861861564763192
15730.0,66,3,1120.88,70.0,0.0,20.861861564763192
15732.0,212,2,294.12,159.0,0.0,20.861861564763192
15733.0,283,1,162.3,,0.0,20.861861564763192
15734.0,115,2,1339.45,85.0,0.0,20.861861564763192
15737.0,15,8,1188.1200000000001,32.285714285714285,0.0,20.861861564763192
15738.0,19,16,4812.42,23.0,0.15028901734104047,20.861861564763192
15739.0,66,1,449.12,,0.0,20.861861564763192
15740.0,49,1,154.88,,0.0,20.861861564763192
15743.0,16,4,775.96,56.0,0.0,20.861861564763192
15744.0,78,1,34.8,,0.0,20.861861564763192
15745.0,19,4,1094.59,72.0,0.7096774193548387,20.861861564763192
15746.0,134,1,196.88,,0.0,20.861861564763192
15747.0,13,3,946.64,79.5,0.5222222222222223,20.861861564763192
15748.0,40,1,144.36,,1.0,20.861861564763192
15749.0,235,3,44534.3,48.5,0.0,20.861861564763192
15750.0,3,8,2463.05,51.57142857142857,0.0,20.861861564763192
15752.0,40,7,2626.6,54.833333333333336,0.0,20.861861564763192
15753.0,305,1,79.2,,0.0,20.861861564763192
15754.0,51,3,458.57,97.0,0.0,20.861861564763192
15755.0,10,6,2364.25,56.4,0.0,20.861861564763192
15756.0,61,4,528.01,62.333333333333336,0.5497382198952879,20.861861564763192
15757.0,66,2,714.42,152.0,0.0,20.861861564763192
15758.0,25,1,205.25,,0.0,20.861861564763192
15759.0,218,3,253.04,69.5,0.0,20.861861564763192
15762.0,65,2,583.75,12.0,0.0,20.861861564763192
15763.0,32,2,1086.92,45.0,0.0,20.861861564763192
15764.0,88,6,3279.97,37.6,0.0,20.861861564763192
15766.0,64,1,315.06,,0.0,20.861861564763192
15768.0,116,3,621.8299999999999,55.0,0.0,20.861861564763192
15769.0,7,26,56252.72,14.16,0.007692307692307693,20.861861564763192
15773.0,6,1,635.6800000000001,,1.0,20.861861564763192
15774.0,69,1,270.8,,1.0,20.861861564763192
15775.0,245,1,104.9,,0.0,20.861861564763192
15776.0,133,1,241.62,,0.0,20.861861564763192
15777.0,241,4,1047.11,39.666666666666664,0.0,20.861861564763192
15780.0,184,3,475.28000000000003,86.5,0.0,20.861861564763192
15781.0,25,3,345.46,140.0,0.0,20.861861564763192
15782.0,10,3,2614.7400000000002,39.5,0.4883720930232558,20.861861564763192
15783.0,11,1,246.3,,0.0,20.861861564763192
15785.0,33,5,2328.9700000000003,65.5,0.0,20.861861564763192
15786.0,46,3,4919.0,34.0,0.0,20.861861564763192
15787.0,26,3,933.26,17.5,1.0,20.861861564763192
15789.0,358,1,351.3,,0.0,20.861861564763192
15790.0,10,1,218.75,,0.0,20.861861564763192
15791.0,44,2,1612.69,160.0,0.0,20.861861564763192
15793.0,15,3,965.61,126.5,0.0,20.861861564763192
15795.0,150,1,610.01,,0.0,20.861861564763192
15796.0,1,8,2708.61,42.57142857142857,0.2878787878787879,20.861861564763192
15797.0,113,4,2207.4,68.33333333333333,0.0,20.861861564763192
15799.0,76,3,884.14,129.0,0.8469387755102041,20.861861564763192
15800.0,107,2,696.89,139.0,0.0,20.861861564763192
15801.0,46,3,1063.95,31.0,0.0,20.861861564763192
15802.0,143,1,451.42,,0.0,20.861861564763192
15803.0,51,1,415.82000000000005,,0.0,20.861861564763192
15804.0,1,13,4206.39,16.083333333333332,0.1183206106870229,20.861861564763192
15805.0,23,17,5488.18,21.0625,0.0,20.861861564763192
15806.0,46,3,784.58,115.0,0.0,20.861861564763192
15807.0,50,3,903.9,13.0,0.0,20.861861564763192
15808.0,306,4,3651.27,20.666666666666668,0.5743589743589743,20.861861564763192
15809.0,36,5,515.77,66.25,0.0,20.861861564763192
15810.0,79,4,1391.98,72.0,0.0,20.861861564763192
15811.0,22,6,2218.62,68.0,0.0,20.861861564763192
15812.0,107,5,1801.14,52.25,0.0,20.861861564763192
15813.0,208,2,1303.9099999999999,31.0,0.0,20.861861564763192
15814.0,17,4,1945.33,10.666666666666666,0.0,20.861861564763192
15815.0,64,5,2100.6,48.75,0.0,20.861861564763192
15819.0,49,4,1905.45,75.33333333333333,0.1951219512195122,20.861861564763192
15820.0,320,1,206.98,,0.0,20.861861564763192
15821.0,44,2,570.96,17.0,0.5483870967741935,20.861861564763192
15822.0,3,2,885.47,356.0,0.0,20.861861564763192
15823.0,372,1,15.0,,0.0,20.861861564763192
15825.0,172,1,532.94,,0.0,20.861861564763192
15826.0,56,3,1654.31,77.0,0.0,20.861861564763192
15827.0,73,14,1836.0900000000001,22.692307692307693,0.09565217391304348,20.861861564763192
15829.0,99,2,636.14,41.0,0.0,20.861861564763192
15830.0,38,1,576.0,,0.0,20.861861564763192
15831.0,58,3,794.64,132.0,0.09090909090909091,20.861861564763192
15832.0,254,1,836.79,,0.0,20.861861564763192
15834.0,70,4,2225.15,68.66666666666667,0.0,20.861861564763192
15835.0,44,4,954.09,95.0,0.0,20.861861564763192
15836.0,50,1,137.37,,0.0,20.861861564763192
15837.0,65,1,391.98,,0.0,20.861861564763192
15838.0,11,19,33643.08,19.5,0.0,20.861861564763192
15839.0,33,3,1048.49,57.0,0.20967741935483872,20.861861564763192
15840.0,59,2,355.56,113.0,0.0,20.861861564763192
15841.0,73,4,1224.06,88.0,0.0,20.861861564763192
15843.0,304,1,118.95000000000002,,0.0,20.861861564763192
15844.0,46,1,130.73999999999998,,0.0,20.861861564763192
15845.0,18,8,3711.77,45.0,0.0,20.861861564763192
15847.0,38,2,389.27,249.0,0.0,20.861861564763192
15850.0,19,2,234.88,148.0,0.5268817204301075,20.861861564763192
15852.0,187,2,160.71,10.0,0.0,20.861861564763192
15853.0,52,1,110.8,,0.0,20.861861564763192
15854.0,4,12,2969.12,32.0,0.37681159420289856,20.861861564763192
15855.0,137,5,712.24,31.5,0.0,20.861861564763192
15856.0,4,27,16143.64,13.461538461538462,0.07961783439490445,20.861861564763192
15857.0,19,1,297.0,,0.0,20.861861564763192
15858.0,16,5,1427.57,87.25,0.0,20.861861564763192
15860.0,41,8,965.16,46.142857142857146,0.28776978417266186,20.861861564763192
15861.0,12,8,3146.92,36.142857142857146,0.43148148148148147,20.861861564763192
15862.0,8,4,832.88,121.33333333333333,0.0,20.861861564763192
15863.0,26,2,68.84,167.0,0.0,20.861861564763192
15864.0,22,6,1936.3200000000002,58.4,0.1,20.861861564763192
15865.0,41,3,895.13,86.0,0.225,20.861861564763192
15866.0,101,1,211.89,,0.0,20.861861564763192
15867.0,5,15,3810.14,25.571428571428573,0.14161220043572983,20.861861564763192
15869.0,277,2,149.64,0.0,0.0,20.861861564763192
15870.0,33,1,351.44,,0.0,20.861861564763192
15872.0,15,2,316.25,0.0,0.0,20.861861564763192
15874.0,64,7,4405.88,36.333333333333336,0.0,20.861861564763192
15877.0,2,2,490.33,16.0,0.0,20.861861564763192
15880.0,369,1,329.03000000000003,,1.0,20.861861564763192
15881.0,312,5,501.39000000000004,12.75,0.0,20.861861564763192
15882.0,199,4,516.36,56.333333333333336,0.0,20.861861564763192
15883.0,2,2,396.48,31.0,0.40816326530612246,20.861861564763192
15885.0,93,3,379.35,107.5,0.0,20.861861564763192
15886.0,60,1,181.09,,0.0,20.861861564763192
15888.0,81,1,168.31,,0.0,20.861861564763192
15889.0,157,2,420.07,212.0,0.6941176470588235,20.861861564763192
15891.0,227,1,511.68,,0.0,20.861861564763192
15894.0,253,2,258.25,115.0,0.918918918918919,20.861861564763192
15895.0,150,1,179.17,,0.0,20.861861564763192
15897.0,194,2,208.59,0.0,1.0,20.861861564763192
15898.0,1,5,1383.83,91.25,0.08333333333333333,20.861861564763192
